t_sys,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_r,rpy_p,rpy_y
3903.474528,0.99571413,0.00375030,-0.00994555,-0.09187204,-0.03728425,-0.03728425,0.13315804,-0.49200845,-0.05506664,9.44871712,0.00929772,-0.01911793,-0.18410288
3903.476539,0.99572730,0.00370651,-0.00996558,-0.09172787,-0.03621899,-0.04474110,0.13848436,-0.49200845,-0.05506664,9.44871712,0.00921142,-0.01916720,-0.18381268
3903.478247,0.99573928,0.00366617,-0.00999709,-0.09159578,-0.04474110,-0.05326322,0.12783171,-0.53749830,0.14365210,9.62109947,0.00913430,-0.01923856,-0.18354698
3903.480245,0.99575061,0.00363571,-0.01003513,-0.09147011,-0.02876214,-0.06072007,0.11398328,-0.53749830,0.14365210,9.62109947,0.00907817,-0.01932106,-0.18329448
3903.482308,0.99576092,0.00362809,-0.01007224,-0.09135377,-0.00852211,-0.06711165,0.11611381,-0.61052144,-0.18914193,9.10395241,0.00906752,-0.01939741,-0.18306108
3903.484255,0.99577171,0.00363023,-0.01010723,-0.09123228,0.00532632,-0.05539374,0.11717907,-0.61052144,-0.18914193,9.10395241,0.00907582,-0.01946783,-0.18281753
3903.486288,0.99578130,0.00364322,-0.01016239,-0.09112181,0.01278317,-0.07882956,0.10865696,-0.61052144,-0.18914193,9.10395241,0.00910961,-0.01957634,-0.18259662
3903.488227,0.99579084,0.00364884,-0.01019852,-0.09101254,0.00319579,-0.05113269,0.10120011,-0.45250413,-0.22026655,9.28950214,0.00912524,-0.01964826,-0.18237771
3903.490301,0.99579918,0.00365794,-0.01024839,-0.09091536,0.01597896,-0.08096009,0.08841694,-0.45250413,-0.22026655,9.28950214,0.00915052,-0.01974683,-0.18218333
3903.492180,0.99580556,0.00366618,-0.01032226,-0.09083644,0.01065264,-0.10333064,0.07669903,-0.46447513,0.10654198,8.86692619,0.00917882,-0.01989319,-0.18202588
3903.494362,0.99581182,0.00367430,-0.01039574,-0.09075963,0.00852211,-0.08628641,0.07243797,-0.46447513,0.10654198,8.86692619,0.00920682,-0.02003879,-0.18187273
3903.496499,0.99581784,0.00369076,-0.01046209,-0.09068514,0.01491370,-0.08522114,0.07137271,-0.46447513,0.10654198,8.86692619,0.00925018,-0.02016865,-0.18172432
3903.498246,0.99582362,0.00369347,-0.01053138,-0.09061309,0.00106526,-0.09267800,0.06711165,-0.54707509,-0.29089549,9.13627338,0.00926670,-0.02030683,-0.18158051
3903.500333,0.99583030,0.00368543,-0.01059245,-0.09053306,-0.00532632,-0.07989483,0.07563376,-0.54707509,-0.29089549,9.13627338,0.00926012,-0.02043068,-0.18142040
3903.502504,0.99583584,0.00369219,-0.01065882,-0.09046375,0.01597896,-0.07350324,0.06817692,-0.34237084,-0.21068975,9.09676933,0.00928420,-0.02056230,-0.18128219
3903.504268,0.99584138,0.00369987,-0.01070567,-0.09039736,0.01597896,-0.08096009,0.06604639,-0.34237084,-0.21068975,9.09676933,0.00930662,-0.02065485,-0.18114963
3903.506208,0.99584609,0.00371466,-0.01078318,-0.09033544,0.01917476,-0.09374326,0.05539374,-0.34237084,-0.21068975,9.09676933,0.00934882,-0.02080714,-0.18102658
3903.508326,0.99585027,0.00372735,-0.01084093,-0.09028225,0.00852211,-0.07030744,0.05113269,-0.26815060,0.00837971,8.94354057,0.00938345,-0.02092038,-0.18092078
3903.510265,0.99585456,0.00372559,-0.01090009,-0.09022728,0.00106526,-0.08948220,0.05539374,-0.26815060,0.00837971,8.94354057,0.00938949,-0.02103905,-0.18081108
3903.512236,0.99585897,0.00372101,-0.01097106,-0.09017052,-0.00213053,-0.08522114,0.05539374,-0.40581718,-0.13168110,8.98065090,0.00939197,-0.02118179,-0.18069795
3903.514335,0.99586284,0.00371531,-0.01104611,-0.09011900,-0.00958738,-0.08628641,0.04687163,-0.40581718,-0.13168110,8.98065090,0.00939308,-0.02133280,-0.18059537
3903.516368,0.99586707,0.00371540,-0.01112149,-0.09006330,0.00106526,-0.08522114,0.04900216,-0.40581718,-0.13168110,8.98065090,0.00940568,-0.02148346,-0.18048450
3903.518361,0.99587107,0.00370319,-0.01117592,-0.09001303,-0.01171791,-0.07243797,0.05645901,-0.40940848,-0.50637364,9.07163048,0.00939009,-0.02159457,-0.18038401
3903.520563,0.99587488,0.00368151,-0.01123051,-0.08996477,-0.01810949,-0.07350324,0.04261057,-0.40940848,-0.50637364,9.07163048,0.00935568,-0.02170766,-0.18028733
3903.522378,0.99587756,0.00367154,-0.01129389,-0.08992714,-0.00106526,-0.08735167,0.03089266,-0.24301147,-0.14245500,9.14824486,0.00934643,-0.02183605,-0.18021236
3903.524508,0.99588019,0.00367139,-0.01134914,-0.08989079,0.00106526,-0.06817692,0.03941478,-0.24301147,-0.14245500,9.14824486,0.00935528,-0.02194647,-0.18014009
3903.526497,0.99588275,0.00367116,-0.01140381,-0.08985551,0.00852211,-0.07030744,0.03834952,-0.24301147,-0.14245500,9.14824486,0.00936390,-0.02205576,-0.18006997
3903.528210,0.99588484,0.00368752,-0.01146996,-0.08982401,0.01704423,-0.07776430,0.02876214,-0.26336220,-0.24540567,8.96987629,0.00940769,-0.02218488,-0.18000793
3903.530335,0.99588722,0.00371162,-0.01154443,-0.08978719,0.02982740,-0.09693905,0.03834952,-0.26336220,-0.24540567,8.96987629,0.00946829,-0.02232925,-0.17993551
3903.532485,0.99588943,0.00373564,-0.01161498,-0.08975200,0.03408846,-0.07989483,0.03621899,-0.10295067,-0.53630120,9.02733707,0.00952806,-0.02246581,-0.17986633
3903.534168,0.99589163,0.00376387,-0.01169044,-0.08971681,0.03941478,-0.09054746,0.02769687,-0.10295067,-0.53630120,9.02733707,0.00959706,-0.02261138,-0.17979732
3903.536504,0.99589473,0.00376560,-0.01175281,-0.08967405,0.00958738,-0.08202535,0.02982740,-0.10295067,-0.53630120,9.02733707,0.00961077,-0.02273573,-0.17971233
3903.538273,0.99589747,0.00375554,-0.01180905,-0.08963653,-0.00532632,-0.07669903,0.03515372,-0.19752164,-0.45489833,9.11113453,0.00959996,-0.02284993,-0.17963751
3903.540298,0.99590081,0.00374883,-0.01187253,-0.08959208,0.00852211,-0.06924218,0.04048004,-0.19752164,-0.45489833,9.11113453,0.00959697,-0.02297801,-0.17954896
3903.542335,0.99590284,0.00372900,-0.01191186,-0.08956369,-0.01597896,-0.05965480,0.02769687,-0.41539401,0.13527240,9.52652836,0.00956388,-0.02306020,-0.17949203
3903.544576,0.99590629,0.00369389,-0.01196277,-0.08952118,-0.02876214,-0.06817692,0.03302319,-0.41539401,0.13527240,9.52652836,0.00950206,-0.02316831,-0.17940654
3903.546505,0.99590862,0.00365445,-0.01201441,-0.08948975,-0.03515372,-0.07456850,0.02876214,-0.41539401,0.13527240,9.52652836,0.00943202,-0.02327855,-0.17934322
3903.548551,0.99591094,0.00361177,-0.01206311,-0.08945885,-0.03834952,-0.07350324,0.02237055,-0.40102878,0.28610709,8.93396378,0.00935500,-0.02338349,-0.17928085
3903.550560,0.99591231,0.00357584,-0.01212546,-0.08943687,-0.02663161,-0.09161273,0.01704423,-0.40102878,0.28610709,8.93396378,0.00929408,-0.02351433,-0.17923671
3903.552350,0.99591249,0.00354516,-0.01221547,-0.08942466,-0.03089266,-0.10865696,0.00745685,-0.26455930,-0.14484920,9.19014359,0.00924880,-0.02369924,-0.17921270
3903.554527,0.99591368,0.00350322,-0.01230031,-0.08940126,-0.04154531,-0.09800432,0.01597896,-0.26455930,-0.14484920,9.19014359,0.00917989,-0.02387599,-0.17916586
3903.556255,0.99591541,0.00344249,-0.01237507,-0.08937354,-0.06391586,-0.09374326,0.02876214,-0.26455930,-0.14484920,9.19014359,0.00907161,-0.02403603,-0.17910974
3903.558284,0.99591744,0.00336358,-0.01244603,-0.08934353,-0.08309062,-0.08948220,0.02663161,-0.31004912,-0.30645782,8.98902988,0.00892636,-0.02419177,-0.17904852
3903.560429,0.99591941,0.00327533,-0.01251559,-0.08931504,-0.08415588,-0.09587379,0.02130529,-0.31004912,-0.30645782,8.98902988,0.00876230,-0.02434637,-0.17899011
3903.562543,0.99592090,0.00319308,-0.01260267,-0.08928902,-0.07030744,-0.11611381,0.01810949,-0.42616791,-0.05746084,9.47146225,0.00861336,-0.02453476,-0.17893700
3903.564542,0.99592251,0.00311537,-0.01268594,-0.08926151,-0.06817692,-0.10759170,0.02450108,-0.42616791,-0.05746084,9.47146225,0.00847276,-0.02471477,-0.17888093
3903.566537,0.99592412,0.00304180,-0.01277397,-0.08923398,-0.06285059,-0.11398328,0.02237055,-0.46926352,-0.12928689,9.23922443,0.00834123,-0.02490352,-0.17882498
3903.568539,0.99592447,0.00297852,-0.01288340,-0.08921581,-0.05432848,-0.13209277,0.00958738,-0.46926352,-0.12928689,9.23922443,0.00823425,-0.02513297,-0.17878829
3903.570529,0.99592495,0.00293176,-0.01298746,-0.08919734,-0.04154531,-0.12357066,0.00958738,-0.46926352,-0.12928689,9.23922443,0.00815923,-0.02534877,-0.17875136
3903.572504,0.99592614,0.00290283,-0.01309504,-0.08916946,-0.01917476,-0.12676646,0.02556634,-0.21667525,-0.50757074,9.28112316,0.00812012,-0.02556848,-0.17869602
3903.574264,0.99592626,0.00288850,-0.01315609,-0.08915993,-0.01810949,-0.14168015,0.01491370,-0.21667525,-0.50757074,9.28112316,0.00810222,-0.02569274,-0.17867728
3903.576576,0.99592847,0.00284693,-0.01331273,-0.08911262,-0.01597896,-0.10972223,0.02663161,-0.09097967,-0.49440265,9.63307095,0.00804614,-0.02601259,-0.17858319
3903.578300,0.99593019,0.00279936,-0.01340844,-0.08908100,-0.03621899,-0.11611381,0.03195793,-0.09097967,-0.49440265,9.63307095,0.00796764,-0.02621200,-0.17851970
3903.580220,0.99593174,0.00275867,-0.01351030,-0.08904937,-0.03195793,-0.12357066,0.01597896,-0.09097967,-0.49440265,9.63307095,0.00790389,-0.02642243,-0.17845637
3903.582267,0.99593329,0.00271541,-0.01361816,-0.08901658,-0.03408846,-0.12889698,0.03515372,-0.15801731,-0.12808979,9.65102673,0.00783608,-0.02664527,-0.17839076
3903.584539,0.99593526,0.00267794,-0.01373148,-0.08897792,-0.02663161,-0.12996225,0.03515372,-0.15801731,-0.12808979,9.65102673,0.00778060,-0.02687801,-0.17831352
3903.586355,0.99593717,0.00263196,-0.01385544,-0.08893905,-0.04474110,-0.14594121,0.04900216,-0.13287820,-0.33518824,8.89086819,0.00771002,-0.02713346,-0.17823580
3903.588187,0.99593925,0.00259397,-0.01397650,-0.08889815,-0.02130529,-0.14061488,0.03834952,-0.13287820,-0.33518824,8.89086819,0.00765478,-0.02738172,-0.17815416
3903.590397,0.99594110,0.00257514,-0.01410155,-0.08885845,-0.00319579,-0.14061488,0.03834952,-0.13287820,-0.33518824,8.89086819,0.00763846,-0.02763449,-0.17807548
3903.592357,0.99594295,0.00257301,-0.01423966,-0.08881605,0.01597896,-0.14381069,0.03515372,-0.04309563,-0.72544312,9.18415737,0.00765763,-0.02791036,-0.17799203
3903.594326,0.99594396,0.00258077,-0.01438716,-0.08877996,0.02876214,-0.15659386,0.03834952,-0.04309563,-0.72544312,9.18415737,0.00769832,-0.02820311,-0.17792161
3903.596405,0.99594605,0.00258908,-0.01453214,-0.08873278,0.02556634,-0.15339807,0.04048004,-0.08858547,-0.82839382,9.12190819,0.00773935,-0.02849084,-0.17782892
3903.598291,0.99594885,0.00258809,-0.01466400,-0.08868090,0.01384844,-0.14274542,0.04580637,-0.08858547,-0.82839382,9.12190819,0.00775933,-0.02875412,-0.17772642
3903.600558,0.99595195,0.00258604,-0.01479519,-0.08862371,0.01491370,-0.15233280,0.05113269,-0.08858547,-0.82839382,9.12190819,0.00777691,-0.02901630,-0.17761318
3903.602337,0.99595618,0.00260116,-0.01492212,-0.08855505,0.03515372,-0.13422330,0.07137271,-0.19393034,-0.36990416,9.85692883,0.00782757,-0.02926705,-0.17747737
3903.604345,0.99595898,0.00264755,-0.01505009,-0.08849990,0.07243797,-0.13635384,0.04900216,-0.19393034,-0.36990416,9.85692883,0.00794110,-0.02951421,-0.17736961
3903.606252,0.99596190,0.00269548,-0.01517729,-0.08844210,0.06285059,-0.13102750,0.05006742,-0.23104046,-0.17357962,8.79150867,0.00805748,-0.02975961,-0.17725660
3903.608497,0.99596500,0.00275643,-0.01530362,-0.08838444,0.07563376,-0.14061488,0.05006742,-0.23104046,-0.17357962,8.79150867,0.00819961,-0.03000098,-0.17714430
3903.610256,0.99596876,0.00282891,-0.01543207,-0.08831730,0.09161273,-0.13741909,0.06817692,-0.23104046,-0.17357962,8.79150867,0.00836478,-0.03024464,-0.17701335
3903.612277,0.99597216,0.00293010,-0.01558479,-0.08824844,0.12996225,-0.16298544,0.05752427,-0.02394202,-0.48841715,9.17338371,0.00859138,-0.03053162,-0.17688021
3903.614300,0.99597591,0.00304657,-0.01572916,-0.08817717,0.13315804,-0.14594121,0.06498113,-0.02394202,-0.48841715,9.17338371,0.00884684,-0.03079932,-0.17674264
3903.616299,0.99598020,0.00316901,-0.01589131,-0.08809559,0.14487594,-0.17896441,0.07882956,-0.12090719,-1.11928928,8.82742214,0.00911699,-0.03110153,-0.17658488
3903.618536,0.99598426,0.00325398,-0.01605118,-0.08801800,0.09800432,-0.16405070,0.07243797,-0.12090719,-1.11928928,8.82742214,0.00931214,-0.03140580,-0.17643404
3903.620508,0.99598914,0.00333127,-0.01619309,-0.08793365,0.10120011,-0.15339807,0.09267800,-0.12090719,-1.11928928,8.82742214,0.00948856,-0.03167572,-0.17626916
3903.622574,0.99599403,0.00344140,-0.01638192,-0.08783830,0.13848436,-0.19813916,0.08948220,0.00239420,-0.37708676,9.25957489,0.00973830,-0.03203350,-0.17608398
3903.624870,0.99599868,0.00355345,-0.01656812,-0.08774672,0.12996225,-0.18535599,0.08841694,0.00239420,-0.37708676,9.25957489,0.00999147,-0.03238571,-0.17590652
3903.626361,0.99600303,0.00365059,-0.01675376,-0.08765770,0.11291802,-0.19281285,0.08096009,-0.07900865,0.28371289,8.45871449,0.01021483,-0.03273943,-0.17573382
3903.628563,0.99600756,0.00374007,-0.01694177,-0.08756651,0.10546117,-0.19387810,0.08735167,-0.07900865,0.28371289,8.45871449,0.01042324,-0.03309929,-0.17555659
3903.630329,0.99601275,0.00381655,-0.01713856,-0.08746666,0.10652643,-0.20985708,0.09693905,-0.07900865,0.28371289,8.45871449,0.01060692,-0.03347906,-0.17536178
3903.632353,0.99601805,0.00392653,-0.01734284,-0.08736000,0.12570119,-0.20026968,0.10652643,-0.25857377,0.06464344,8.56884766,0.01085837,-0.03386799,-0.17515464
3903.634439,0.99602413,0.00405226,-0.01756253,-0.08724105,0.15233280,-0.23116235,0.12037487,-0.25857377,0.06464344,8.56884766,0.01114342,-0.03428508,-0.17492367
3903.636370,0.99603057,0.00418189,-0.01780614,-0.08711223,0.13954963,-0.24074973,0.12250540,-0.45609543,-1.01274729,7.86734676,0.01143999,-0.03474931,-0.17467360
3903.638060,0.99603742,0.00428217,-0.01804673,-0.08697899,0.11930960,-0.25246763,0.13102750,-0.45609543,-1.01274729,7.86734676,0.01167728,-0.03521280,-0.17441373
3903.640470,0.99604046,0.00433896,-0.01817093,-0.08691657,0.13954963,-0.25672871,0.12037487,-0.45609543,-1.01274729,7.86734676,0.01180996,-0.03545113,-0.17429258
3903.642500,0.99604958,0.00450469,-0.01856418,-0.08671891,0.14913701,-0.27270767,0.12250540,-0.05626374,-0.17118542,8.25401020,0.01220182,-0.03620831,-0.17390864
3903.644315,0.99605650,0.00459774,-0.01883493,-0.08657671,0.11930960,-0.28229505,0.13422330,-0.05626374,-0.17118542,8.25401020,0.01242925,-0.03673345,-0.17363144
3903.646569,0.99606133,0.00469162,-0.01912273,-0.08645235,0.12250540,-0.29720876,0.11824434,0.07541735,0.61171854,8.52455521,0.01266183,-0.03729225,-0.17339058
3903.648561,0.99606562,0.00479054,-0.01941845,-0.08633223,0.11078749,-0.30146980,0.11717907,0.07541735,0.61171854,8.52455521,0.01290588,-0.03786599,-0.17315872
3903.650556,0.99607164,0.00486183,-0.01969582,-0.08619475,0.07350324,-0.28655609,0.12570119,0.07541735,0.61171854,8.52455521,0.01309085,-0.03840821,-0.17289071
3903.652568,0.99607718,0.00481298,-0.01991273,-0.08608422,-0.10226537,-0.20346548,0.09693905,0.94092125,0.87148941,9.05487061,0.01302673,-0.03885037,-0.17267115
3903.654345,0.99608576,0.00462647,-0.02001406,-0.08597156,-0.19281285,-0.10120011,0.10972223,0.94092125,0.87148941,9.05487061,0.01266802,-0.03908590,-0.17243966
3903.656139,0.99609762,0.00430129,-0.01994172,-0.08586769,-0.39414778,0.07350324,0.10333064,2.18470907,4.84825850,17.65963173,0.01200313,-0.03899899,-0.17221709
3903.658161,0.99610978,0.00387892,-0.01977727,-0.08578401,-0.49321738,0.14594121,0.07350324,2.18470907,4.84825850,17.65963173,0.01112939,-0.03874486,-0.17202973
3903.660469,0.99612164,0.00343517,-0.01953607,-0.08572158,-0.49215212,0.22477077,0.07030744,2.18470907,4.84825850,17.65963173,0.01020068,-0.03834106,-0.17188326
3903.662354,0.99613923,0.00291894,-0.01911887,-0.08563108,-0.60826594,0.41758361,0.09267800,1.69868612,3.96120667,19.56302261,0.00909623,-0.03759906,-0.17167534
3903.664490,0.99615669,0.00237071,-0.01863872,-0.08555084,-0.62957120,0.43782362,0.07137271,1.69868612,3.96120667,19.56302261,0.00791774,-0.03673680,-0.17148687
3903.666538,0.99617070,0.00191707,-0.01817042,-0.08549897,-0.49854371,0.45167208,0.05432848,2.06619596,1.48799634,13.61462784,0.00693107,-0.03588156,-0.17135997
3903.668616,0.99618411,0.00152836,-0.01767051,-0.08545473,-0.45273733,0.47617316,0.04793689,2.06619596,1.48799634,13.61462784,0.00606885,-0.03495206,-0.17125122
3903.670874,0.99619025,0.00135208,-0.01741839,-0.08543830,-0.43249732,0.48149946,0.03728425,2.06619596,1.48799634,13.61462784,0.00567365,-0.03447985,-0.17120917
3903.672378,0.99620688,0.00075703,-0.01665073,-0.08540569,-0.47723842,0.50706583,0.01065264,1.50954413,0.29688102,8.54011726,0.00435484,-0.03305185,-0.17111553
3903.674417,0.99621409,0.00038336,-0.01613013,-0.08542434,-0.42823625,0.49641317,-0.01065264,1.50954413,0.29688102,8.54011726,0.00352144,-0.03207812,-0.17113599
3903.676216,0.99622244,0.00003522,-0.01564047,-0.08541821,-0.42504045,0.46232471,0.01597896,0.33399114,1.35392106,6.34463453,0.00274347,-0.03116179,-0.17110859
3903.678185,0.99623096,-0.00038006,-0.01516054,-0.08540443,-0.50067425,0.44634575,0.01384844,0.33399114,1.35392106,6.34463453,0.00183315,-0.03027633,-0.17106466
3903.680489,0.99623591,-0.00074050,-0.01479266,-0.08540826,-0.38029936,0.30786139,-0.01704423,0.33399114,1.35392106,6.34463453,0.00105187,-0.02960478,-0.17105927
3903.682224,0.99624050,-0.00097094,-0.01450273,-0.08540326,-0.22370550,0.25459817,0.02343581,-0.83916771,-0.47165772,7.25562811,0.00054281,-0.02906635,-0.17104083
3903.684138,0.99624586,-0.00095177,-0.01435753,-0.08536382,0.05219795,0.10013484,0.04048004,-0.83916771,-0.47165772,7.25562811,0.00055506,-0.02877372,-0.17096138
3903.686121,0.99624443,-0.00067195,-0.01441118,-0.08537403,0.29401296,-0.04367584,-0.02024002,-3.30878663,-4.31435156,7.19577312,0.00112229,-0.02883284,-0.17099017
3903.688409,0.99624068,-0.00028682,-0.01448344,-0.08540837,0.46019417,-0.07456850,-0.02876214,-3.30878663,-4.31435156,7.19577312,0.00190333,-0.02891101,-0.17107059
3903.690365,0.99623710,0.00016931,-0.01463684,-0.08542466,0.48682579,-0.16298544,-0.02343581,-3.30878663,-4.31435156,7.19577312,0.00283925,-0.02913873,-0.17111754
3903.692362,0.99622977,0.00065033,-0.01486199,-0.08546849,0.53156692,-0.23968448,-0.05432848,-2.51151752,-2.53186822,10.19331360,0.00383790,-0.02950503,-0.17122139
3903.694291,0.99622023,0.00116734,-0.01512603,-0.08552733,0.58376485,-0.25672871,-0.06498113,-2.51151752,-2.53186822,10.19331360,0.00491547,-0.02994252,-0.17135724
3903.696498,0.99620932,0.00166526,-0.01543301,-0.08559328,0.56032902,-0.33129719,-0.07456850,-0.95289230,-1.87585700,10.44470501,0.00596261,-0.03046866,-0.17150784
3903.698279,0.99619567,0.00214310,-0.01583137,-0.08566887,0.51026160,-0.41438782,-0.08522114,-0.95289230,-1.87585700,10.44470501,0.00698585,-0.03118013,-0.17167890
3903.700273,0.99618119,0.00255198,-0.01627309,-0.08574224,0.45593312,-0.44741100,-0.07456850,-0.95289230,-1.87585700,10.44470501,0.00787915,-0.03198972,-0.17184469
3903.702485,0.99616748,0.00286202,-0.01670439,-0.08580818,0.36112460,-0.42930153,-0.07776430,-0.20829555,-1.08337629,9.95868206,0.00857357,-0.03279545,-0.17199300
3903.704490,0.99616128,0.00297963,-0.01690357,-0.08583771,0.29720876,-0.40906149,-0.06604639,-0.20829555,-1.08337629,9.95868206,0.00884329,-0.03317192,-0.17205900
3903.706417,0.99614918,0.00319260,-0.01730030,-0.08589134,0.25885922,-0.39521307,-0.06072007,-0.20829555,-1.08337629,9.95868206,0.00933801,-0.03392544,-0.17217971
3903.708419,0.99613476,0.00336328,-0.01779588,-0.08595015,0.13315804,-0.31531823,-0.04580637,-0.18435353,0.80564886,9.85453415,0.00976578,-0.03488312,-0.17231128
3903.710365,0.99612576,0.00338101,-0.01802729,-0.08600569,0.04261057,-0.24501079,-0.06285059,-0.18435353,0.80564886,9.85453415,0.00984302,-0.03534069,-0.17242715
3903.712558,0.99611741,0.00337216,-0.01819851,-0.08606633,-0.00745685,-0.18748651,-0.06711165,-0.35434186,3.32315207,7.99304247,0.00985712,-0.03568282,-0.17255136
3903.714425,0.99610919,0.00339817,-0.01836627,-0.08612579,0.03302319,-0.18855178,-0.06924218,-0.35434186,3.32315207,7.99304247,0.00994012,-0.03601207,-0.17267443
3903.716285,0.99610049,0.00344450,-0.01853574,-0.08618811,0.04367584,-0.18322547,-0.07030744,0.13886370,0.67396778,7.80270338,0.01006407,-0.03634118,-0.17280400
3903.718495,0.99609280,0.00350787,-0.01868430,-0.08624178,0.05113269,-0.14913701,-0.05432848,0.13886370,0.67396778,7.80270338,0.01021810,-0.03662574,-0.17291652
3903.720358,0.99608850,0.00352352,-0.01877012,-0.08627326,-0.02024002,-0.08841694,-0.02237055,1.10612118,-1.06901109,10.41956615,0.01026532,-0.03679374,-0.17298175
3903.722236,0.99608576,0.00348973,-0.01879799,-0.08629992,-0.06178533,-0.02769687,-0.02876214,1.10612118,-1.06901109,10.41956615,0.01020378,-0.03685483,-0.17303452
3903.724235,0.99608403,0.00345782,-0.01879769,-0.08632054,-0.02663161,-0.00532632,-0.02130529,1.10612118,-1.06901109,10.41956615,0.01014087,-0.03685953,-0.17307480
3903.726377,0.99608177,0.00344761,-0.01875353,-0.08635727,-0.01597896,0.05752427,-0.03941478,1.82198751,-0.04309563,8.30907726,0.01011423,-0.03677294,-0.17314744
3903.728224,0.99607968,0.00341375,-0.01865598,-0.08640314,-0.06178533,0.12037487,-0.04474110,1.82198751,-0.04309563,8.30907726,0.01003148,-0.03658393,-0.17323674
3903.730551,0.99607760,0.00335448,-0.01853883,-0.08645452,-0.08522114,0.12570119,-0.05539374,1.07978499,1.89022219,8.90403652,0.00989487,-0.03636022,-0.17333588
3903.732299,0.99607664,0.00327038,-0.01841262,-0.08649647,-0.11291802,0.12570119,-0.05219795,1.07978499,1.89022219,8.90403652,0.00970683,-0.03612286,-0.17341509
3903.734637,0.99607575,0.00315196,-0.01826480,-0.08654289,-0.15765911,0.16192017,-0.04687163,1.07978499,1.89022219,8.90403652,0.00944676,-0.03584836,-0.17350177
3903.736357,0.99607611,0.00301665,-0.01808501,-0.08657961,-0.18216020,0.17896441,-0.03302319,0.47764325,1.72981071,9.04409695,0.00914712,-0.03551319,-0.17356792
3903.738411,0.99607652,0.00291727,-0.01791824,-0.08661266,-0.13102750,0.16618124,-0.03302319,0.47764325,1.72981071,9.04409695,0.00892119,-0.03519780,-0.17362830
3903.740541,0.99607623,0.00286360,-0.01775136,-0.08665230,-0.08522114,0.16618124,-0.04261057,0.28730419,-0.65002578,7.45075560,0.00878658,-0.03487420,-0.17370355
3903.742383,0.99607611,0.00284115,-0.01759109,-0.08668768,-0.04687163,0.16831176,-0.03728425,0.28730419,-0.65002578,7.45075560,0.00871517,-0.03455843,-0.17377147
3903.744603,0.99607563,0.00286846,-0.01743077,-0.08672430,0.00426106,0.16511597,-0.03089266,0.28730419,-0.65002578,7.45075560,0.00874299,-0.03423389,-0.17384359
3903.746312,0.99607521,0.00293898,-0.01729489,-0.08675437,0.05539374,0.13422330,-0.03302319,-0.31842881,-0.92057055,8.18577576,0.00886093,-0.03395060,-0.17390437
3903.748317,0.99607515,0.00302988,-0.01716530,-0.08677801,0.07456850,0.12783171,-0.01491370,-0.31842881,-0.92057055,8.18577576,0.00902036,-0.03367636,-0.17395297
3903.750258,0.99607426,0.00310240,-0.01705820,-0.08680646,0.05965480,0.09693905,-0.03195793,-0.24181437,0.14963761,8.52335835,0.00914720,-0.03345010,-0.17401090
3903.752512,0.99607235,0.00317786,-0.01697946,-0.08684143,0.06711165,0.06604639,-0.03728425,-0.24181437,0.14963761,8.52335835,0.00928507,-0.03327974,-0.17408244
3903.754549,0.99606997,0.00324543,-0.01690974,-0.08688048,0.05539374,0.05432848,-0.04687163,-0.24181437,0.14963761,8.52335835,0.00940889,-0.03312870,-0.17416203
3903.756522,0.99606788,0.00330741,-0.01684684,-0.08691408,0.04474110,0.06285059,-0.03515372,-0.06703765,0.18315643,9.22605610,0.00952259,-0.03299225,-0.17423061
3903.758443,0.99606323,0.00336867,-0.01682338,-0.08696891,0.04793689,0.00852211,-0.05432848,-0.06703765,0.18315643,9.22605610,0.00964242,-0.03293432,-0.17434232
3903.760471,0.99605882,0.00340532,-0.01680807,-0.08702081,0.02343581,0.00958738,-0.05219795,-0.15682021,0.29448682,9.46188545,0.00971452,-0.03289692,-0.17444754
3903.762251,0.99605525,0.00340034,-0.01679647,-0.08706445,-0.02556634,0.00213053,-0.04367584,-0.15682021,0.29448682,9.46188545,0.00970401,-0.03287424,-0.17453483
3903.764245,0.99605143,0.00339745,-0.01680596,-0.08710622,0.00000000,-0.03408846,-0.04474110,-0.15682021,0.29448682,9.46188545,0.00970128,-0.03289324,-0.17461877
3903.766321,0.99604833,0.00340023,-0.01681774,-0.08714005,-0.00106526,-0.02556634,-0.03515372,-0.11611878,0.59974754,9.25239277,0.00970999,-0.03291591,-0.17468700
3903.768309,0.99604541,0.00339992,-0.01683385,-0.08717011,-0.00745685,-0.03195793,-0.03515372,-0.11611878,0.59974754,9.25239277,0.00971319,-0.03294779,-0.17474760
3903.770725,0.99604273,0.00339789,-0.01685032,-0.08719751,-0.02024002,-0.02663161,-0.02982740,-0.00598550,0.36152446,9.65222454,0.00971294,-0.03298068,-0.17480284
3903.772354,0.99603921,0.00339659,-0.01687638,-0.08723274,-0.01065264,-0.03728425,-0.05006742,-0.00598550,0.36152446,9.65222454,0.00971607,-0.03303249,-0.17487395
3903.774603,0.99603575,0.00340270,-0.01689107,-0.08726871,-0.00213053,-0.03089266,-0.03728425,-0.00598550,0.36152446,9.65222454,0.00973201,-0.03306034,-0.17494662
3903.776501,0.99603224,0.00341035,-0.01691850,-0.08730345,-0.00106526,-0.04261057,-0.03728425,0.20470424,0.17597382,9.39365005,0.00975323,-0.03311332,-0.17501707
3903.778559,0.99602914,0.00342329,-0.01695843,-0.08733117,0.00426106,-0.03941478,-0.02769687,0.20470424,0.17597382,9.39365005,0.00978694,-0.03319035,-0.17507382
