t_sys,force_FR,force_est_FR,force_FL,force_est_FL,force_RR,force_est_RR,force_RL,force_est_RL
4980.562192,104,0,112,0,133,0,132,0
4980.564179,104,0,112,0,133,0,132,0
4980.565981,104,0,112,0,133,0,132,0
4980.568234,104,0,112,0,133,0,132,0
4980.570071,104,0,112,0,133,0,132,0
4980.572221,104,0,112,0,133,0,132,0
4980.574207,104,0,112,0,133,0,132,0
4980.575831,104,0,112,0,133,0,132,0
4980.578206,104,0,112,0,133,0,132,0
4980.580205,104,0,112,0,133,0,132,0
4980.582245,104,0,112,0,133,0,132,0
4980.583946,104,0,112,0,133,0,132,0
4980.586086,104,0,112,0,133,0,132,0
4980.588108,104,0,112,0,133,0,132,0
4980.590090,104,0,112,0,133,0,132,0
4980.592087,104,0,112,0,133,0,132,0
4980.594161,104,0,112,0,133,0,132,0
4980.596208,104,0,112,0,133,0,132,0
4980.598205,104,0,112,0,133,0,132,0
4980.600189,104,0,112,0,133,0,132,0
4980.601972,104,0,112,0,133,0,132,0
4980.604167,104,0,112,0,133,0,132,0
4980.606192,104,0,112,0,133,0,132,0
4980.608201,104,0,112,0,133,0,132,0
4980.610175,104,0,112,0,133,0,132,0
4980.612209,104,0,112,0,133,0,132,0
4980.614197,104,0,112,0,133,0,132,0
4980.616254,104,0,112,0,133,0,132,0
4980.618167,104,0,112,0,133,0,132,0
4980.619979,104,0,112,0,133,0,132,0
4980.622175,104,0,112,0,133,0,132,0
4980.624176,104,0,112,0,133,0,132,0
4980.626223,104,0,112,0,133,0,132,0
4980.628090,104,0,112,0,133,0,132,0
4980.630220,104,0,112,0,133,0,132,0
4980.632209,104,0,112,0,133,0,132,0
4980.634209,104,0,112,0,133,0,132,0
4980.636241,104,0,112,0,133,0,132,0
4980.637971,104,0,112,0,133,0,132,0
4980.640211,104,0,112,0,133,0,132,0
4980.642184,104,0,112,0,133,0,132,0
4980.644220,104,0,112,0,133,0,132,0
4980.646191,104,0,112,0,133,0,132,0
4980.648203,104,0,112,0,133,0,132,0
4980.650107,104,0,112,0,133,0,132,0
4980.652208,104,0,112,0,133,0,132,0
4980.653983,104,0,112,0,133,0,132,0
4980.656256,104,0,112,0,133,0,132,0
4980.658253,104,0,112,0,133,0,132,0
4980.660211,104,0,112,0,133,0,132,0
4980.662231,104,0,112,0,133,0,132,0
4980.664209,104,0,112,0,133,0,132,0
4980.666211,104,0,112,0,133,0,132,0
4980.668192,104,0,112,0,133,0,132,0
4980.669981,104,0,112,0,133,0,132,0
4980.672186,104,0,112,0,133,0,132,0
4980.673853,104,0,112,0,133,0,132,0
4980.676091,104,0,112,0,133,0,132,0
4980.678092,104,0,112,0,133,0,132,0
4980.680098,104,0,112,0,133,0,132,0
4980.682087,104,0,112,0,133,0,132,0
4980.684061,104,0,112,0,133,0,132,0
4980.686094,104,0,112,0,133,0,132,0
4980.688109,104,0,112,0,133,0,132,0
4980.689999,104,0,112,0,133,0,132,0
4980.691993,104,0,112,0,133,0,132,0
4980.693980,104,0,112,0,133,0,132,0
4980.695958,104,0,112,0,133,0,132,0
4980.698069,104,0,112,0,133,0,132,0
4980.699958,104,0,112,0,133,0,132,0
4980.702188,104,0,112,0,133,0,132,0
4980.704181,104,0,112,0,133,0,132,0
4980.705986,104,0,112,0,133,0,132,0
4980.708071,104,0,112,0,133,0,132,0
4980.710041,104,0,112,0,133,0,132,0
4980.712173,104,0,112,0,133,0,132,0
4980.714209,104,0,112,0,133,0,132,0
4980.716247,104,0,112,0,133,0,132,0
4980.717994,104,0,112,0,133,0,132,0
