t_sys,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_r,rpy_p,rpy_y
4977.322029,0.99036396,0.01020898,-0.01473900,-0.13732298,-0.63702804,0.17150755,0.26844659,-1.19829798,2.57735825,11.01691914,0.02428006,-0.02639315,-0.27588156
4977.324237,0.99041039,0.00975867,-0.01447328,-0.13704967,-0.48363000,0.16937703,0.26844659,-1.19829798,2.57735825,11.01691914,0.02330727,-0.02599705,-0.27530989
4977.325976,0.99045193,0.00926580,-0.01430457,-0.13680111,-0.54008901,0.06178533,0.24501079,-1.26413846,0.90620536,12.95981407,0.02227767,-0.02580369,-0.27479047
4977.328004,0.99050832,0.00844212,-0.01408789,-0.13646723,-0.56778586,0.02663161,0.20666128,-1.26413846,0.90620536,12.95981407,0.02057725,-0.02560700,-0.27408943
4977.329978,0.99052703,0.00818174,-0.01404219,-0.13635248,-0.55287218,-0.01597896,0.22583604,-1.82438171,0.55545479,10.36569595,0.02004576,-0.02558994,-0.27384999
4977.331939,0.99058318,0.00736595,-0.01402478,-0.13599257,-0.61891854,-0.11291802,0.23968448,-1.82438171,0.55545479,10.36569595,0.01841486,-0.02578485,-0.27310243
4977.333693,0.99060166,0.00701474,-0.01401570,-0.13587765,-0.72011870,-0.11611381,0.22370550,-1.82438171,0.55545479,10.36569595,0.01771333,-0.02586454,-0.27286133
4977.335886,0.99065202,0.00598761,-0.01405882,-0.13555506,-0.69029129,-0.15126753,0.19387810,-0.63087213,1.01992989,8.08402157,0.01568079,-0.02623451,-0.27218503
4977.337977,0.99068314,0.00548725,-0.01406350,-0.13534784,-0.49428263,-0.09267800,0.20985708,-0.63087213,1.01992989,8.08402157,0.01468481,-0.02638262,-0.27175394
4977.339932,0.99071366,0.00501860,-0.01410753,-0.13513781,-0.44208470,-0.15446332,0.19600864,-0.32082301,-0.98521399,8.30069733,0.01376222,-0.02659977,-0.27131873
4977.341961,0.99074364,0.00450920,-0.01412523,-0.13493341,-0.54008901,-0.07776430,0.20240022,-0.32082301,-0.98521399,8.30069733,0.01275177,-0.02677527,-0.27089316
4977.343945,0.99077469,0.00400287,-0.01410504,-0.13472468,-0.51452267,-0.09693905,0.20346548,-0.87508070,-0.57101709,9.51695156,0.01173698,-0.02687449,-0.27045819
4977.345916,0.99078804,0.00373901,-0.01413123,-0.13463107,-0.52197951,-0.15233280,0.18109493,-0.87508070,-0.57101709,9.51695156,0.01121846,-0.02699862,-0.27026278
4977.347930,0.99081719,0.00308006,-0.01435955,-0.13440762,-0.38775620,-0.25566342,0.12144013,-0.87508070,-0.57101709,9.51695156,0.00996760,-0.02763093,-0.26979825
4977.349667,0.99083412,0.00273181,-0.01451599,-0.13427402,-0.32703614,-0.21731392,0.12144013,-0.24779987,-0.56742579,7.15148067,0.00931558,-0.02803592,-0.26952174
4977.351939,0.99084276,0.00254738,-0.01457002,-0.13420823,-0.35047197,-0.18322547,0.12570119,-0.24779987,-0.56742579,7.15148067,0.00896263,-0.02819316,-0.26938483
4977.353839,0.99086702,0.00204174,-0.01471192,-0.13402157,-0.31425297,-0.14381069,0.12570119,0.08379706,-0.47764325,5.24928713,0.00799298,-0.02861174,-0.26899630
4977.355798,0.99088222,0.00181023,-0.01486953,-0.13389523,-0.19068231,-0.22050971,0.12144013,0.08379706,-0.47764325,5.24928713,0.00757263,-0.02898719,-0.26873723
4977.357839,0.99089092,0.00170358,-0.01494965,-0.13382342,-0.18535599,-0.20879181,0.13848436,0.08379706,-0.47764325,5.24928713,0.00738055,-0.02917512,-0.26859045
4977.359929,0.99091488,0.00146677,-0.01517586,-0.13362363,-0.12037487,-0.18109493,0.13209277,-0.76853877,-2.53306532,7.43279934,0.00696571,-0.02968835,-0.26818380
4977.361920,0.99093181,0.00131372,-0.01530131,-0.13348509,-0.11291802,-0.15978965,0.12996225,-0.76853877,-2.53306532,7.43279934,0.00669167,-0.02997887,-0.26790151
4977.363912,0.99094671,0.00117685,-0.01544499,-0.13335901,-0.07669903,-0.19387810,0.11185275,-0.64523739,-1.12048638,7.66503668,0.00645486,-0.03030107,-0.26764509
4977.365981,0.99095917,0.00106960,-0.01559874,-0.13324989,-0.05539374,-0.19707389,0.09480853,-0.64523739,-1.12048638,7.66503668,0.00627990,-0.03063518,-0.26742390
4977.368010,0.99096972,0.00093066,-0.01575760,-0.13315363,-0.10013484,-0.19494337,0.08841694,-0.64523739,-1.12048638,7.66503668,0.00604381,-0.03098773,-0.26722765
4977.370012,0.99097884,0.00078891,-0.01591087,-0.13306855,-0.08415588,-0.19068231,0.07989483,-0.21428105,-0.01915361,7.19936466,0.00580093,-0.03132984,-0.26705378
4977.371479,0.99098796,0.00066845,-0.01603881,-0.13298564,-0.09054746,-0.15552859,0.08309062,-0.21428105,-0.01915361,7.19936466,0.00559354,-0.03161602,-0.26688454
4977.373933,0.99099326,0.00061115,-0.01609923,-0.13293876,-0.08309062,-0.15765911,0.08948220,-0.21428105,-0.01915361,7.19936466,0.00549450,-0.03175130,-0.26678902
4977.375760,0.99100155,0.00050008,-0.01622821,-0.13286179,-0.08948220,-0.15765911,0.06498113,-0.30047232,0.47165772,7.44596720,0.00530612,-0.03203696,-0.26663199
4977.377782,0.99101245,0.00037641,-0.01645767,-0.13275255,-0.04793689,-0.18961705,0.07350324,-0.30047232,0.47165772,7.44596720,0.00511837,-0.03252530,-0.26641074
4977.379532,0.99101830,0.00033884,-0.01663592,-0.13268650,-0.00426106,-0.20133495,0.06285059,-0.62847793,-0.97084880,8.91121864,0.00508910,-0.03288902,-0.26627865
4977.381751,0.99102002,0.00032258,-0.01672575,-0.13266270,-0.00213053,-0.20453075,0.04261057,-0.62847793,-0.97084880,8.91121864,0.00507994,-0.03307155,-0.26623136
4977.383877,0.99102908,0.00022569,-0.01695803,-0.13256565,-0.06604639,-0.17470334,0.05432848,-0.53270990,-0.47285482,8.91241550,0.00494625,-0.03355827,-0.26603553
4977.385683,0.99103361,0.00009749,-0.01709832,-0.13251425,-0.11078749,-0.18429072,0.04793689,-0.53270990,-0.47285482,8.91241550,0.00472751,-0.03387065,-0.26592952
4977.387630,0.99103802,-0.00005679,-0.01723612,-0.13246325,-0.13209277,-0.17683388,0.04154531,-0.53270990,-0.47285482,8.91241550,0.00445637,-0.03418501,-0.26582333
4977.389808,0.99104190,-0.00020626,-0.01737269,-0.13241655,-0.12996225,-0.16618124,0.04474110,-0.57101709,0.48482585,8.32583618,0.00419455,-0.03449559,-0.26572588
4977.391811,0.99104613,-0.00033621,-0.01751734,-0.13236563,-0.10652643,-0.18961705,0.04687163,-0.57101709,0.48482585,8.32583618,0.00397340,-0.03481703,-0.26562065
4977.393612,0.99105150,-0.00046182,-0.01765913,-0.13230690,-0.11717907,-0.17789914,0.05432848,-0.46208093,-0.25857377,9.33858395,0.00375980,-0.03513165,-0.26549974
4977.395540,0.99105579,-0.00059221,-0.01778798,-0.13225573,-0.10652643,-0.16192017,0.03941478,-0.46208093,-0.25857377,9.33858395,0.00353351,-0.03542182,-0.26539356
4977.397615,0.99105984,-0.00072176,-0.01791521,-0.13220777,-0.12037487,-0.15872438,0.04261057,-0.46208093,-0.25857377,9.33858395,0.00330855,-0.03570853,-0.26529390
4977.399547,0.99106330,-0.00083440,-0.01803041,-0.13216543,-0.09800432,-0.14700648,0.03089266,0.12569559,-0.24301147,9.80186176,0.00311413,-0.03596687,-0.26520595
4977.401506,0.99106526,-0.00090427,-0.01816189,-0.13213207,-0.04793689,-0.15978965,0.02343581,0.12569559,-0.24301147,9.80186176,0.00300914,-0.03624613,-0.26513782
4977.403765,0.99106628,-0.00098624,-0.01828862,-0.13210613,-0.06072007,-0.14594121,0.01810949,-0.10893618,-0.90979666,9.26436329,0.00287914,-0.03651916,-0.26508415
4977.405777,0.99106741,-0.00102128,-0.01833761,-0.13209079,-0.05432848,-0.12250540,0.02663161,-0.10893618,-0.90979666,9.26436329,0.00282204,-0.03662562,-0.26505253
4977.407834,0.99107128,-0.00109293,-0.01847353,-0.13204247,-0.00426106,-0.11611381,0.03302319,-0.10893618,-0.90979666,9.26436329,0.00271410,-0.03691418,-0.26495415
4977.409777,0.99107414,-0.00107533,-0.01856436,-0.13200814,0.05219795,-0.10013484,0.03195793,-0.53630120,-1.06901109,9.29309368,0.00277174,-0.03708972,-0.26488662
4977.411794,0.99107587,-0.00106085,-0.01860358,-0.13199002,0.04793689,-0.09161273,0.03302319,-0.53630120,-1.06901109,9.29309368,0.00281015,-0.03716371,-0.26485106
4977.413756,0.99107832,-0.00098908,-0.01875397,-0.13195108,0.07030744,-0.11930960,0.02663161,-0.35793316,-0.68713588,9.04050541,0.00299081,-0.03744307,-0.26477700
4977.415792,0.99108094,-0.00093356,-0.01883421,-0.13192022,0.07456850,-0.08415588,0.01917476,-0.35793316,-0.68713588,9.04050541,0.00312097,-0.03758762,-0.26471776
4977.417821,0.99108124,-0.00090668,-0.01887081,-0.13191275,0.07350324,-0.08415588,0.01171791,-0.35793316,-0.68713588,9.04050541,0.00318368,-0.03765310,-0.26470417
4977.419784,0.99108303,-0.00084172,-0.01898776,-0.13188288,0.05326322,-0.09480853,0.01278317,0.26575640,0.35553896,9.85094261,0.00334229,-0.03786795,-0.26464775
4977.421826,0.99108499,-0.00081542,-0.01907241,-0.13185564,0.03515372,-0.09374326,0.03302319,0.26575640,0.35553896,9.85094261,0.00341578,-0.03802896,-0.26459488
4977.423787,0.99108571,-0.00078854,-0.01911324,-0.13184506,0.06498113,-0.08735167,0.01810949,0.26575640,0.35553896,9.85094261,0.00347949,-0.03810288,-0.26457512
4977.425862,0.99108690,-0.00069979,-0.01927520,-0.13181320,0.07243797,-0.12889698,0.01384844,-0.31483752,0.16759412,9.34456921,0.00369708,-0.03840071,-0.26451629
4977.427866,0.99108750,-0.00065380,-0.01940925,-0.13178949,0.06178533,-0.13954963,0.02130529,-0.31483752,0.16759412,9.34456921,0.00382279,-0.03865448,-0.26447207
4977.429856,0.99108762,-0.00062896,-0.01947601,-0.13177843,0.06498113,-0.14274542,0.01810949,-0.79726917,-0.52552730,8.15584850,0.00388926,-0.03878035,-0.26445159
4977.431810,0.99109018,-0.00054335,-0.01969098,-0.13172807,0.05645901,-0.17044228,0.02343581,-0.79726917,-0.52552730,8.15584850,0.00411387,-0.03918425,-0.26435629
4977.433612,0.99109179,-0.00053809,-0.01982662,-0.13169558,-0.00319579,-0.15126753,0.03408846,0.44412440,0.10414778,9.06205368,0.00415881,-0.03945196,-0.26429290
4977.435838,0.99109137,-0.00053314,-0.01989949,-0.13168800,0.02876214,-0.16085491,0.01065264,0.44412440,0.10414778,9.06205368,0.00418756,-0.03959518,-0.26427883
4977.437675,0.99108988,-0.00056002,-0.02011913,-0.13166566,0.01810949,-0.16618124,0.00000000,0.44412440,0.10414778,9.06205368,0.00419131,-0.04003789,-0.26423594
4977.439635,0.99108577,-0.00056357,-0.02029136,-0.13167073,0.01704423,-0.19281285,-0.01491370,0.28850129,0.72783732,8.47667122,0.00422993,-0.04038035,-0.26424858
4977.441823,0.99108183,-0.00054591,-0.02051374,-0.13166553,0.04048004,-0.23968448,-0.00213053,0.28850129,0.72783732,8.47667122,0.00432343,-0.04081667,-0.26424208
4977.443633,0.99107957,-0.00051156,-0.02073583,-0.13164723,0.05752427,-0.21411812,0.01704423,-0.24899697,-0.57221419,8.60715485,0.00444944,-0.04124810,-0.26420990
4977.445547,0.99108005,-0.00049349,-0.02089774,-0.13161770,0.02982740,-0.16511597,0.03089266,-0.24899697,-0.57221419,8.60715485,0.00452677,-0.04156455,-0.26415351
4977.447600,0.99108154,-0.00046674,-0.02106277,-0.13158068,0.05219795,-0.17363809,0.02769687,-0.24899697,-0.57221419,8.60715485,0.00462182,-0.04188491,-0.26408243
4977.449623,0.99108148,-0.00044668,-0.02122596,-0.13155524,0.03515372,-0.16192017,0.01917476,0.34117374,-0.84395611,8.37132645,0.00470359,-0.04220337,-0.26403454
4977.451794,0.99108088,-0.00043812,-0.02130209,-0.13154709,0.03941478,-0.15978965,0.01171791,0.34117374,-0.84395611,8.37132645,0.00474030,-0.04235212,-0.26401961
4977.453757,0.99108094,-0.00043500,-0.02144045,-0.13152409,0.01065264,-0.14168015,0.01810949,0.34117374,-0.84395611,8.37132645,0.00478199,-0.04262578,-0.26397550
4977.455936,0.99108195,-0.00044220,-0.02148668,-0.13150902,0.00213053,-0.10226537,0.02663161,0.70150107,-0.15203181,8.76756668,0.00477925,-0.04271942,-0.26394549
4977.457922,0.99108350,-0.00050631,-0.02171345,-0.13146016,0.00000000,-0.15446332,0.01278317,0.70150107,-0.15203181,8.76756668,0.00470973,-0.04318622,-0.26384783
4977.459773,0.99108297,-0.00051803,-0.02179522,-0.13145030,0.00000000,-0.17044228,0.01491370,0.00000000,-0.01675941,8.47188282,0.00470759,-0.04335151,-0.26382875
4977.461879,0.99108291,-0.00054058,-0.02193411,-0.13142784,-0.01917476,-0.13635384,0.02130529,0.00000000,-0.01675941,8.47188282,0.00469848,-0.04363297,-0.26378471
4977.463663,0.99108374,-0.00058482,-0.02204249,-0.13140324,-0.02982740,-0.11611381,0.03302319,-0.01316811,0.10295067,9.23084450,0.00463818,-0.04385965,-0.26373494
4977.465759,0.99108320,-0.00063213,-0.02217200,-0.13138513,-0.03621899,-0.13954963,0.01171791,-0.01316811,0.10295067,9.23084450,0.00457763,-0.04412902,-0.26369843
4977.467597,0.99108458,-0.00072305,-0.02232671,-0.13134810,-0.05752427,-0.11291802,0.03302319,0.48362875,-0.34237084,7.31787729,0.00443634,-0.04445991,-0.26362225
4977.469732,0.99108499,-0.00075811,-0.02238667,-0.13133489,-0.05539374,-0.13635384,0.02237055,0.48362875,-0.34237084,7.31787729,0.00438196,-0.04458809,-0.26359501
4977.471566,0.99108613,-0.00082138,-0.02250957,-0.13130471,-0.05432848,-0.13635384,0.01917476,0.48362875,-0.34237084,7.31787729,0.00428743,-0.04484857,-0.26353332
4977.473587,0.99108714,-0.00085554,-0.02255288,-0.13128917,-0.05645901,-0.10120011,0.02769687,0.48362875,-0.34237084,7.31787729,0.00423036,-0.04494352,-0.26350114
4977.475656,0.99109519,-0.00101677,-0.02266949,-0.13120721,-0.11398328,-0.11078749,0.05539374,0.32202014,-0.45250413,10.16218948,0.00393740,-0.04521748,-0.26333046
4977.477698,0.99109906,-0.00117127,-0.02276037,-0.13116103,-0.15872438,-0.12144013,0.03834952,0.32202014,-0.45250413,10.16218948,0.00365264,-0.04543844,-0.26323181
4977.479644,0.99110240,-0.00138005,-0.02289005,-0.13111047,-0.13102750,-0.11717907,0.03515372,-0.15083471,0.66917938,9.63785934,0.00327014,-0.04575060,-0.26312244
4977.481618,0.99110442,-0.00148901,-0.02299823,-0.13107578,-0.10759170,-0.13422330,0.02769687,-0.15083471,0.66917938,9.63785934,0.00308076,-0.04599385,-0.26304922
4977.483941,0.99110544,-0.00155143,-0.02304658,-0.13105962,-0.11824434,-0.12357066,0.02876214,-0.10295067,0.15921441,8.54490566,0.00296885,-0.04610619,-0.26301453
4977.485776,0.99110979,-0.00171575,-0.02317984,-0.13100018,-0.11185275,-0.12037487,0.04261057,-0.10295067,0.15921441,8.54490566,0.00267501,-0.04641372,-0.26288906
4977.487779,0.99111342,-0.00178731,-0.02327743,-0.13095461,-0.06285059,-0.10972223,0.05113269,0.41180268,-1.12886608,8.72207642,0.00255650,-0.04662616,-0.26279527
4977.489849,0.99111503,-0.00182653,-0.02332720,-0.13093255,-0.06711165,-0.12037487,0.04048004,0.41180268,-1.12886608,8.72207642,0.00249070,-0.04673518,-0.26274970
4977.491831,0.99112236,-0.00192482,-0.02347212,-0.13084999,-0.06178533,-0.10759170,0.04900216,0.41180268,-1.12886608,8.72207642,0.00232977,-0.04704857,-0.26258063
4977.493860,0.99112487,-0.00197042,-0.02358817,-0.13080968,-0.01704423,-0.13635384,0.03302319,0.38666359,-0.63805473,9.73242950,0.00226780,-0.04729076,-0.26249886
4977.495828,0.99112737,-0.00199773,-0.02363336,-0.13078238,-0.03728425,-0.10546117,0.05113269,0.38666359,-0.63805473,9.73242950,0.00222414,-0.04738760,-0.26244316
4977.497866,0.99113435,-0.00205558,-0.02377239,-0.13070303,-0.03302319,-0.10120011,0.04900216,-0.09696517,0.05027824,9.33020401,0.00214197,-0.04767866,-0.26228225
4977.499837,0.99113947,-0.00209762,-0.02385285,-0.13064916,-0.03408846,-0.08096009,0.04793689,-0.09696517,0.05027824,9.33020401,0.00207703,-0.04784937,-0.26217273
4977.501856,0.99114239,-0.00211919,-0.02389223,-0.13061884,-0.03089266,-0.09480853,0.05752427,-0.09696517,0.05027824,9.33020401,0.00204305,-0.04793317,-0.26211107
4977.503824,0.99114710,-0.00209420,-0.02406786,-0.13055159,0.05113269,-0.13635384,0.04048004,-0.07900865,-0.10893618,8.70172596,0.00213536,-0.04827514,-0.26197907
4977.505819,0.99114883,-0.00207573,-0.02413161,-0.13052715,0.05326322,-0.13422330,0.04474110,-0.07900865,-0.10893618,8.70172596,0.00218751,-0.04839681,-0.26193151
4977.507866,0.99115342,-0.00206035,-0.02423369,-0.13047346,0.02769687,-0.11717907,0.05219795,-0.07900865,-0.10893618,8.70172596,0.00224210,-0.04859537,-0.26182538
4977.509854,0.99116039,-0.00203899,-0.02439508,-0.13039114,0.05113269,-0.12250540,0.04367584,0.11492168,-0.53270990,8.84537792,0.00232265,-0.04891010,-0.26166260
4977.511898,0.99116391,-0.00200198,-0.02449572,-0.13034585,0.04474110,-0.10546117,0.04048004,0.11492168,-0.53270990,8.84537792,0.00242017,-0.04910018,-0.26157448
4977.513954,0.99116594,-0.00198178,-0.02455127,-0.13032047,0.05645901,-0.11717907,0.04687163,0.24779987,-0.03471592,9.76594830,0.00247352,-0.04920514,-0.26152506
4977.515912,0.99116868,-0.00197059,-0.02473197,-0.13026580,0.00213053,-0.12357066,0.03089266,0.24779987,-0.03471592,9.76594830,0.00254022,-0.04956079,-0.26141798
4977.517946,0.99116963,-0.00200960,-0.02482920,-0.13023922,-0.04687163,-0.11717907,0.02343581,-0.37469256,1.55263984,9.19852257,0.00248685,-0.04976390,-0.26136392
4977.519934,0.99117070,-0.00201920,-0.02489431,-0.13021854,-0.00958738,-0.14487594,0.03728425,-0.37469256,1.55263984,9.19852257,0.00248375,-0.04989559,-0.26132274
4977.521947,0.99117243,-0.00206096,-0.02507104,-0.13017078,-0.04048004,-0.12037487,0.02237055,-0.37469256,1.55263984,9.19852257,0.00244459,-0.05025716,-0.26122701
4977.524168,0.99117219,-0.00208237,-0.02512975,-0.13016087,-0.04367584,-0.13848436,0.01597896,-0.55784899,0.76375031,9.09557247,0.00241692,-0.05037921,-0.26120687
4977.525986,0.99117166,-0.00209843,-0.02528618,-0.13013448,0.00213053,-0.18748651,0.01704423,-0.55784899,0.76375031,9.09557247,0.00242452,-0.05069376,-0.26115525
4977.528038,0.99117362,-0.00210594,-0.02548219,-0.13008112,-0.00958738,-0.14168015,0.02876214,0.15921441,-0.40821138,8.57363605,0.00245801,-0.05108465,-0.26105019
4977.529992,0.99117368,-0.00214313,-0.02564223,-0.13004875,-0.03941478,-0.19494337,0.02876214,0.15921441,-0.40821138,8.57363605,0.00242425,-0.05141187,-0.26098552
4977.531979,0.99117362,-0.00215788,-0.02573852,-0.13003011,-0.01491370,-0.21198760,0.03195793,0.15921441,-0.40821138,8.57363605,0.00241911,-0.05160676,-0.26094869
4977.533952,0.99117249,-0.00223056,-0.02599715,-0.12998477,-0.05219795,-0.17150755,0.03621899,0.53031570,-0.16759412,9.42357826,0.00233990,-0.05213881,-0.26085752
4977.536039,0.99117398,-0.00234979,-0.02613056,-0.12994504,-0.12463593,-0.17150755,0.03195793,0.53031570,-0.16759412,9.42357826,0.00213591,-0.05243458,-0.26077336
4977.537898,0.99117380,-0.00242073,-0.02620700,-0.12992895,-0.12676646,-0.18109493,0.02769687,0.53031570,-0.16759412,9.42357826,0.00201416,-0.05260469,-0.26073843
4977.539828,0.99117184,-0.00265174,-0.02647762,-0.12988482,-0.12889698,-0.21198760,0.03089266,-0.05626374,1.27491236,9.40801525,0.00162372,-0.05320169,-0.26064160
4977.541833,0.99117088,-0.00272759,-0.02656975,-0.12987225,-0.14168015,-0.21518339,0.02024002,-0.05626374,1.27491236,9.40801525,0.00149646,-0.05340418,-0.26061374
4977.543845,0.99117088,-0.00288160,-0.02673573,-0.12983485,-0.16618124,-0.19494337,0.03515372,-0.11013328,0.58777654,9.22366238,0.00123193,-0.05377353,-0.26053268
4977.545827,0.99116665,-0.00313789,-0.02698103,-0.12981053,-0.15126753,-0.20985708,0.01065264,-0.11013328,0.58777654,9.22366238,0.00078565,-0.05432678,-0.26047373
4977.547820,0.99116629,-0.00319677,-0.02707903,-0.12979199,-0.10865696,-0.22477077,0.03195793,-0.11013328,0.58777654,9.22366238,0.00069326,-0.05453650,-0.26043472
4977.549656,0.99116397,-0.00333005,-0.02726431,-0.12976776,-0.14913701,-0.20559601,0.01491370,0.42736501,-0.26934770,8.59638119,0.00047552,-0.05493870,-0.26038140
4977.551799,0.99116188,-0.00363548,-0.02749799,-0.12972620,-0.20240022,-0.20772654,0.01384844,0.42736501,-0.26934770,8.59638119,-0.00007240,-0.05548161,-0.26028439
4977.553808,0.99115777,-0.00384670,-0.02766535,-0.12971513,-0.20985708,-0.19068231,-0.00213053,0.64882869,0.23223756,9.48223591,-0.00044884,-0.05586846,-0.26025289
4977.555619,0.99115628,-0.00395174,-0.02772851,-0.12971006,-0.20240022,-0.16085491,0.00639159,0.64882869,0.23223756,9.48223591,-0.00064126,-0.05602104,-0.26023781
4977.557863,0.99115312,-0.00426234,-0.02794293,-0.12967849,-0.20879181,-0.18002968,0.02343581,0.27533320,0.50158525,9.70010853,-0.00120399,-0.05652701,-0.26015997
4977.559650,0.99115026,-0.00450201,-0.02808046,-0.12966296,-0.24820659,-0.17470334,0.00852211,0.27533320,0.50158525,9.70010853,-0.00164501,-0.05686204,-0.26011717
4977.561684,0.99114835,-0.00461906,-0.02814922,-0.12965837,-0.22690129,-0.17470334,0.00532632,0.27533320,0.50158525,9.70010853,-0.00185980,-0.05702881,-0.26010230
4977.563807,0.99114233,-0.00489385,-0.02840271,-0.12963901,-0.14381069,-0.22370550,0.01065264,0.64643449,0.03711013,8.17979050,-0.00234068,-0.05760297,-0.26005107
4977.565825,0.99113739,-0.00504340,-0.02860278,-0.12962705,-0.13315804,-0.22583604,0.00639159,0.64643449,0.03711013,8.17979050,-0.00258637,-0.05803868,-0.26002097
4977.567616,0.99113560,-0.00511364,-0.02869246,-0.12961757,-0.12676646,-0.20133495,0.01384844,0.64643449,0.03711013,8.17979050,-0.00270312,-0.05823479,-0.25999895
4977.569779,0.99113262,-0.00543613,-0.02890005,-0.12958129,-0.22050971,-0.15446332,0.02343581,0.90021986,-1.14203417,8.76158142,-0.00329172,-0.05873016,-0.25990981
4977.571530,0.99113095,-0.00568698,-0.02901002,-0.12955876,-0.22370550,-0.14700648,0.01597896,0.90021986,-1.14203417,8.76158142,-0.00376265,-0.05901330,-0.25985116
4977.573611,0.99112958,-0.00580050,-0.02907161,-0.12955101,-0.20879181,-0.15233280,0.01171791,0.97204590,0.14125790,10.15021801,-0.00397254,-0.05916490,-0.25982964
4977.575613,0.99112689,-0.00608990,-0.02926935,-0.12951308,-0.16405070,-0.16831176,0.02769687,0.97204590,0.14125790,10.15021801,-0.00449821,-0.05963205,-0.25973850
4977.577687,0.99112523,-0.00629498,-0.02939153,-0.12948869,-0.18748651,-0.14274542,0.01704423,0.96366620,-0.14844051,8.57962132,-0.00487526,-0.05992749,-0.25967860
4977.579772,0.99112475,-0.00639233,-0.02945789,-0.12947291,-0.17896441,-0.15552859,0.02769687,0.96366620,-0.14844051,8.57962132,-0.00505233,-0.06008430,-0.25964171
4977.581802,0.99112242,-0.00666067,-0.02969342,-0.12942302,-0.15446332,-0.17576861,0.03941478,0.96366620,-0.14844051,8.57962132,-0.00552724,-0.06062083,-0.25952750
4977.583787,0.99112272,-0.00674746,-0.02975587,-0.12940097,-0.15872438,-0.14381069,0.04048004,0.99718499,-0.25139117,8.69693756,-0.00568477,-0.06076708,-0.25947842
4977.585641,0.99112451,-0.00689524,-0.02986204,-0.12935562,-0.13315804,-0.12463593,0.04474110,0.99718499,-0.25139117,8.69693756,-0.00595356,-0.06101572,-0.25937918
4977.587870,0.99112529,-0.00709309,-0.03004772,-0.12929554,-0.12463593,-0.13848436,0.03302319,1.20548058,-0.86310971,9.23204136,-0.00630214,-0.06143496,-0.25924775
4977.589819,0.99112612,-0.00716157,-0.03010876,-0.12927128,-0.11930960,-0.13422330,0.04474110,1.20548058,-0.86310971,9.23204136,-0.00642385,-0.06157364,-0.25919524
4977.591812,0.99112803,-0.00729842,-0.03024960,-0.12921590,-0.11930960,-0.14700648,0.05219795,1.20548058,-0.86310971,9.23204136,-0.00666268,-0.06188810,-0.25907642
4977.593657,0.99113184,-0.00744310,-0.03046511,-0.12912810,-0.06391586,-0.13635384,0.05539374,1.40419924,-0.66199678,9.32541561,-0.00689984,-0.06235250,-0.25889230
4977.595669,0.99113584,-0.00749041,-0.03060291,-0.12906279,-0.02237055,-0.13848436,0.06391586,1.40419924,-0.66199678,9.32541561,-0.00696235,-0.06263769,-0.25875878
4977.597922,0.99113703,-0.00751061,-0.03067914,-0.12903415,-0.01491370,-0.14807174,0.05219795,1.40419924,-0.66199678,9.32541561,-0.00698460,-0.06279398,-0.25870040
4977.599701,0.99114037,-0.00755193,-0.03089983,-0.12895310,0.00000000,-0.12144013,0.05965480,1.56700504,-0.64284313,9.08240414,-0.00701486,-0.06324197,-0.25853616
4977.601855,0.99114519,-0.00753768,-0.03103804,-0.12888427,0.04900216,-0.12570119,0.06498113,1.56700504,-0.64284313,9.08240414,-0.00695532,-0.06351207,-0.25839934
4977.603876,0.99114740,-0.00752161,-0.03112228,-0.12884782,0.06072007,-0.15126753,0.06711165,1.50714993,-0.85473001,8.95910263,-0.00690402,-0.06367484,-0.25832748
4977.605860,0.99115640,-0.00744000,-0.03132863,-0.12873308,0.07776430,-0.11611381,0.08202535,1.50714993,-0.85473001,8.95910263,-0.00669613,-0.06406250,-0.25810280
4977.607703,0.99116427,-0.00735252,-0.03148257,-0.12864009,0.11398328,-0.13848436,0.08309062,1.51193833,-0.94810385,9.15183640,-0.00648874,-0.06434484,-0.25792196
4977.609684,0.99116784,-0.00730007,-0.03156401,-0.12859443,0.13528857,-0.13528857,0.08522114,1.51193833,-0.94810385,9.15183640,-0.00636656,-0.06449265,-0.25783387
4977.611646,0.99118084,-0.00714825,-0.03179057,-0.12844738,0.15872438,-0.12037487,0.09906958,1.51193833,-0.94810385,9.15183640,-0.00601629,-0.06490230,-0.25754878
4977.613638,0.99118960,-0.00700739,-0.03194236,-0.12834978,0.17044228,-0.12570119,0.09054746,1.57418764,-0.52911860,9.48462963,-0.00570385,-0.06516678,-0.25736222
4977.615836,0.99119395,-0.00691706,-0.03203533,-0.12829779,0.21305287,-0.14807174,0.09693905,1.57418764,-0.52911860,9.48462963,-0.00550394,-0.06532779,-0.25726399
4977.617849,0.99121028,-0.00664831,-0.03228057,-0.12812470,0.20559601,-0.11504854,0.11504854,1.92254400,-0.71586633,9.31464195,-0.00491851,-0.06574465,-0.25693443
4977.619653,0.99122155,-0.00647261,-0.03244350,-0.12800497,0.21731392,-0.12037487,0.11824434,1.92254400,-0.71586633,9.31464195,-0.00453561,-0.06602239,-0.25670588
4977.621830,0.99122673,-0.00637673,-0.03253558,-0.12794663,0.22370550,-0.14168015,0.10972223,1.92254400,-0.71586633,9.31464195,-0.00432543,-0.06618033,-0.25659540
